Taxa	SubjectID	Analysis4	Name	SNV	IgA+IgM-	IgM+IgA-	IgM+IgA+	IgA-IgM-IgG-
Firmicutes Lachnospiraceae 662a40a2523f7669fa865700fc74a1cf	F10-1	Pos_Stool	Firmicutes Lachnospiraceae	662a40a2523f7669fa865700fc74a1cf	0.033928031431087	0.155134242947531	0.0049317416811894	0.806005983940192
Firmicutes Lachnospiraceae 662a40a2523f7669fa865700fc74a1cf	F10-2	Pos_Stool	Firmicutes Lachnospiraceae	662a40a2523f7669fa865700fc74a1cf	0.0121636778378639	0.185513702780991	0.285616480242325	0.51670613913882
Firmicutes Lachnospiraceae 662a40a2523f7669fa865700fc74a1cf	F11-2	Pos_Stool	Firmicutes Lachnospiraceae	662a40a2523f7669fa865700fc74a1cf	0.0101117326033143	0.624101703118956	0.355674831674415	0.0101117326033143
Firmicutes Lachnospiraceae 662a40a2523f7669fa865700fc74a1cf	F12-2	Pos_Stool	Firmicutes Lachnospiraceae	662a40a2523f7669fa865700fc74a1cf	0.25	0.25	0.25	0.25
Firmicutes Lachnospiraceae 662a40a2523f7669fa865700fc74a1cf	F12-3	Pos_Stool	Firmicutes Lachnospiraceae	662a40a2523f7669fa865700fc74a1cf	0.0101662130117751	0.4009717822212	0.57869579175525	0.0101662130117751
Firmicutes Lachnospiraceae 662a40a2523f7669fa865700fc74a1cf	F13-2	Pos_Stool	Firmicutes Lachnospiraceae	662a40a2523f7669fa865700fc74a1cf	0.0328667096348231	0.901399871095531	0.0328667096348231	0.0328667096348231
Firmicutes Lachnospiraceae 662a40a2523f7669fa865700fc74a1cf	F15-2	Pos_Stool	Firmicutes Lachnospiraceae	662a40a2523f7669fa865700fc74a1cf	0.25	0.25	0.25	0.25
Firmicutes Lachnospiraceae 662a40a2523f7669fa865700fc74a1cf	F2-2	Pos_Stool	Firmicutes Lachnospiraceae	662a40a2523f7669fa865700fc74a1cf	0.25	0.25	0.25	0.25
Firmicutes Lachnospiraceae 662a40a2523f7669fa865700fc74a1cf	F4-2	Pos_Stool	Firmicutes Lachnospiraceae	662a40a2523f7669fa865700fc74a1cf	0.0632470119521912	0.0632470119521912	0.0632470119521912	0.810258964143426
Firmicutes Lachnospiraceae 662a40a2523f7669fa865700fc74a1cf	F5-2	Pos_Stool	Firmicutes Lachnospiraceae	662a40a2523f7669fa865700fc74a1cf	0.00820523145187396	0.00820523145187396	0.00820523145187396	0.975384305644378
Firmicutes Lachnospiraceae 662a40a2523f7669fa865700fc74a1cf	F6-2	Pos_Stool	Firmicutes Lachnospiraceae	662a40a2523f7669fa865700fc74a1cf	0.25	0.25	0.25	0.25
Firmicutes Lachnospiraceae 662a40a2523f7669fa865700fc74a1cf	F7-2	Pos_Stool	Firmicutes Lachnospiraceae	662a40a2523f7669fa865700fc74a1cf	0.25	0.25	0.25	0.25
Firmicutes Lachnospiraceae 662a40a2523f7669fa865700fc74a1cf	F8-2	Pos_Stool	Firmicutes Lachnospiraceae	662a40a2523f7669fa865700fc74a1cf	0.25	0.25	0.25	0.25
Firmicutes Lachnospiraceae 662a40a2523f7669fa865700fc74a1cf	F9-2	Pos_Stool	Firmicutes Lachnospiraceae	662a40a2523f7669fa865700fc74a1cf	0.00409240807382941	0.514708516497169	0.00409240807382941	0.477106667355172
Firmicutes Lachnospiraceae 662a40a2523f7669fa865700fc74a1cf	F9-3	Pos_Stool	Firmicutes Lachnospiraceae	662a40a2523f7669fa865700fc74a1cf	0.25	0.25	0.25	0.25
Firmicutes Lachnospiraceae 69b90707f6f3da7941026fbe6a1597ce	F1-1	Pos_Stool	Firmicutes Lachnospiraceae	69b90707f6f3da7941026fbe6a1597ce	0.00883832788842379	0.694075210776736	0.288248133446417	0.00883832788842379
Firmicutes Lachnospiraceae 69b90707f6f3da7941026fbe6a1597ce	F10-1	Pos_Stool	Firmicutes Lachnospiraceae	69b90707f6f3da7941026fbe6a1597ce	0.0168813667416237	0.00329993511967567	0.921542751029426	0.0582759471092744
Firmicutes Lachnospiraceae 69b90707f6f3da7941026fbe6a1597ce	F10-2	Pos_Stool	Firmicutes Lachnospiraceae	69b90707f6f3da7941026fbe6a1597ce	0.0233644790021478	0.136183343987608	0.799881192832089	0.0405709841781549
Firmicutes Lachnospiraceae 69b90707f6f3da7941026fbe6a1597ce	F11-2	Pos_Stool	Firmicutes Lachnospiraceae	69b90707f6f3da7941026fbe6a1597ce	0.25	0.25	0.25	0.25
Firmicutes Lachnospiraceae 69b90707f6f3da7941026fbe6a1597ce	F12-2	Pos_Stool	Firmicutes Lachnospiraceae	69b90707f6f3da7941026fbe6a1597ce	0.00962834178746219	0.705802447479718	0.274940868945358	0.00962834178746219
Firmicutes Lachnospiraceae 69b90707f6f3da7941026fbe6a1597ce	F12-3	Pos_Stool	Firmicutes Lachnospiraceae	69b90707f6f3da7941026fbe6a1597ce	0.0156462249928634	0.0289138581898078	0.939793691824465	0.0156462249928634
Firmicutes Lachnospiraceae 69b90707f6f3da7941026fbe6a1597ce	F13-2	Pos_Stool	Firmicutes Lachnospiraceae	69b90707f6f3da7941026fbe6a1597ce	0.0443968526773726	0.0443968526773726	0.866809441967882	0.0443968526773726
Firmicutes Lachnospiraceae 69b90707f6f3da7941026fbe6a1597ce	F15-2	Pos_Stool	Firmicutes Lachnospiraceae	69b90707f6f3da7941026fbe6a1597ce	0.00843545253194861	0.00843545253194861	0.974693642404154	0.00843545253194861
Firmicutes Lachnospiraceae 69b90707f6f3da7941026fbe6a1597ce	F2-2	Pos_Stool	Firmicutes Lachnospiraceae	69b90707f6f3da7941026fbe6a1597ce	0.25	0.25	0.25	0.25
Firmicutes Lachnospiraceae 69b90707f6f3da7941026fbe6a1597ce	F4-2	Pos_Stool	Firmicutes Lachnospiraceae	69b90707f6f3da7941026fbe6a1597ce	0.0199536889593062	0.701970329427192	0.121421872132937	0.156654109480565
Firmicutes Lachnospiraceae 69b90707f6f3da7941026fbe6a1597ce	F5-2	Pos_Stool	Firmicutes Lachnospiraceae	69b90707f6f3da7941026fbe6a1597ce	0.25	0.25	0.25	0.25
Firmicutes Lachnospiraceae 69b90707f6f3da7941026fbe6a1597ce	F6-2	Pos_Stool	Firmicutes Lachnospiraceae	69b90707f6f3da7941026fbe6a1597ce	0.0383050808270523	0.0290923303976494	0.903510258377649	0.0290923303976494
Firmicutes Lachnospiraceae 69b90707f6f3da7941026fbe6a1597ce	F7-2	Pos_Stool	Firmicutes Lachnospiraceae	69b90707f6f3da7941026fbe6a1597ce	0.0113910981148088	0.543241173622967	0.433976630147416	0.0113910981148088
Firmicutes Lachnospiraceae 69b90707f6f3da7941026fbe6a1597ce	F8-2	Pos_Stool	Firmicutes Lachnospiraceae	69b90707f6f3da7941026fbe6a1597ce	0.00145625836584545	0.824662854037367	0.109220779709344	0.0646601078874441
Firmicutes Lachnospiraceae 69b90707f6f3da7941026fbe6a1597ce	F9-2	Pos_Stool	Firmicutes Lachnospiraceae	69b90707f6f3da7941026fbe6a1597ce	0.0551104594702512	0.305353021266892	0.443812247033011	0.195724272229846
Firmicutes Lachnospiraceae 69b90707f6f3da7941026fbe6a1597ce	F9-3	Pos_Stool	Firmicutes Lachnospiraceae	69b90707f6f3da7941026fbe6a1597ce	0.109266823377446	0.217507327579142	0.261983021007428	0.411242828035985
Firmicutes Lachnospiraceae b0e56c25ca193e27096e8fb4eb560eee	F1-1	Pos_Stool	Firmicutes Lachnospiraceae	b0e56c25ca193e27096e8fb4eb560eee	0.25	0.25	0.25	0.25
Firmicutes Lachnospiraceae b0e56c25ca193e27096e8fb4eb560eee	F10-1	Pos_Stool	Firmicutes Lachnospiraceae	b0e56c25ca193e27096e8fb4eb560eee	0.0358146742383704	0.00520598202398955	0.043105952269414	0.915873391468226
Firmicutes Lachnospiraceae b0e56c25ca193e27096e8fb4eb560eee	F10-2	Pos_Stool	Firmicutes Lachnospiraceae	b0e56c25ca193e27096e8fb4eb560eee	0.265067644916206	0.134061310439759	0.176403414748377	0.424467629895658
Firmicutes Lachnospiraceae b0e56c25ca193e27096e8fb4eb560eee	F11-2	Pos_Stool	Firmicutes Lachnospiraceae	b0e56c25ca193e27096e8fb4eb560eee	0.00340085787403714	0.182369225283899	0.0580938057504214	0.756136111091643
Firmicutes Lachnospiraceae b0e56c25ca193e27096e8fb4eb560eee	F12-2	Pos_Stool	Firmicutes Lachnospiraceae	b0e56c25ca193e27096e8fb4eb560eee	0.25	0.25	0.25	0.25
Firmicutes Lachnospiraceae b0e56c25ca193e27096e8fb4eb560eee	F12-3	Pos_Stool	Firmicutes Lachnospiraceae	b0e56c25ca193e27096e8fb4eb560eee	0.25	0.25	0.25	0.25
Firmicutes Lachnospiraceae b0e56c25ca193e27096e8fb4eb560eee	F13-2	Pos_Stool	Firmicutes Lachnospiraceae	b0e56c25ca193e27096e8fb4eb560eee	0.25	0.25	0.25	0.25
Firmicutes Lachnospiraceae b0e56c25ca193e27096e8fb4eb560eee	F15-2	Pos_Stool	Firmicutes Lachnospiraceae	b0e56c25ca193e27096e8fb4eb560eee	0.25	0.25	0.25	0.25
Firmicutes Lachnospiraceae b0e56c25ca193e27096e8fb4eb560eee	F2-2	Pos_Stool	Firmicutes Lachnospiraceae	b0e56c25ca193e27096e8fb4eb560eee	0.034695229709118	0.034695229709118	0.35143816896844	0.579171371613324
Firmicutes Lachnospiraceae b0e56c25ca193e27096e8fb4eb560eee	F4-2	Pos_Stool	Firmicutes Lachnospiraceae	b0e56c25ca193e27096e8fb4eb560eee	0.0145010276318794	0.0145010276318794	0.0145010276318794	0.956496917104362
Firmicutes Lachnospiraceae b0e56c25ca193e27096e8fb4eb560eee	F5-2	Pos_Stool	Firmicutes Lachnospiraceae	b0e56c25ca193e27096e8fb4eb560eee	0.109544372962016	0.671366881113951	0.109544372962016	0.109544372962016
Firmicutes Lachnospiraceae b0e56c25ca193e27096e8fb4eb560eee	F6-2	Pos_Stool	Firmicutes Lachnospiraceae	b0e56c25ca193e27096e8fb4eb560eee	0.25	0.25	0.25	0.25
Firmicutes Lachnospiraceae b0e56c25ca193e27096e8fb4eb560eee	F7-2	Pos_Stool	Firmicutes Lachnospiraceae	b0e56c25ca193e27096e8fb4eb560eee	0.25	0.25	0.25	0.25
Firmicutes Lachnospiraceae b0e56c25ca193e27096e8fb4eb560eee	F8-2	Pos_Stool	Firmicutes Lachnospiraceae	b0e56c25ca193e27096e8fb4eb560eee	0.25	0.25	0.25	0.25
Firmicutes Lachnospiraceae b0e56c25ca193e27096e8fb4eb560eee	F9-2	Pos_Stool	Firmicutes Lachnospiraceae	b0e56c25ca193e27096e8fb4eb560eee	0.25	0.25	0.25	0.25
Firmicutes Lachnospiraceae b0e56c25ca193e27096e8fb4eb560eee	F9-3	Pos_Stool	Firmicutes Lachnospiraceae	b0e56c25ca193e27096e8fb4eb560eee	0.25	0.25	0.25	0.25
Firmicutes Lachnospiraceae caea322863a57bb2b14c7317fa120dc4	F1-1	Pos_Stool	Firmicutes Lachnospiraceae	caea322863a57bb2b14c7317fa120dc4	0.25	0.25	0.25	0.25
Firmicutes Lachnospiraceae caea322863a57bb2b14c7317fa120dc4	F10-1	Pos_Stool	Firmicutes Lachnospiraceae	caea322863a57bb2b14c7317fa120dc4	0.0505530711649292	0.0454718726170161	0.0526411269582952	0.85133392925976
Firmicutes Lachnospiraceae caea322863a57bb2b14c7317fa120dc4	F10-2	Pos_Stool	Firmicutes Lachnospiraceae	caea322863a57bb2b14c7317fa120dc4	0.585155323670946	0.000627612725508622	0.0852841422239125	0.328932921379633
Firmicutes Lachnospiraceae caea322863a57bb2b14c7317fa120dc4	F11-2	Pos_Stool	Firmicutes Lachnospiraceae	caea322863a57bb2b14c7317fa120dc4	0.0183148644240369	0.945055406727889	0.0183148644240369	0.0183148644240369
Firmicutes Lachnospiraceae caea322863a57bb2b14c7317fa120dc4	F12-2	Pos_Stool	Firmicutes Lachnospiraceae	caea322863a57bb2b14c7317fa120dc4	0.00154463605423737	0.0757167218182422	0.0517368755207216	0.871001766606799
Firmicutes Lachnospiraceae caea322863a57bb2b14c7317fa120dc4	F12-3	Pos_Stool	Firmicutes Lachnospiraceae	caea322863a57bb2b14c7317fa120dc4	0.703961812604765	0.000516027928814333	0.0429924918840953	0.252529667582326
Firmicutes Lachnospiraceae caea322863a57bb2b14c7317fa120dc4	F13-2	Pos_Stool	Firmicutes Lachnospiraceae	caea322863a57bb2b14c7317fa120dc4	0.00742239761513527	0.00742239761513527	0.977732807154594	0.00742239761513527
Firmicutes Lachnospiraceae caea322863a57bb2b14c7317fa120dc4	F15-2	Pos_Stool	Firmicutes Lachnospiraceae	caea322863a57bb2b14c7317fa120dc4	0.0739594182387573	0.235535367663345	0.410591227550319	0.279913986547579
Firmicutes Lachnospiraceae caea322863a57bb2b14c7317fa120dc4	F2-2	Pos_Stool	Firmicutes Lachnospiraceae	caea322863a57bb2b14c7317fa120dc4	0.0290436123717901	0.0290436123717901	0.91286916288463	0.0290436123717901
Firmicutes Lachnospiraceae caea322863a57bb2b14c7317fa120dc4	F4-2	Pos_Stool	Firmicutes Lachnospiraceae	caea322863a57bb2b14c7317fa120dc4	0.0149891405239272	0.0595600071616051	0.022313076270077	0.903137776044391
Firmicutes Lachnospiraceae caea322863a57bb2b14c7317fa120dc4	F5-2	Pos_Stool	Firmicutes Lachnospiraceae	caea322863a57bb2b14c7317fa120dc4	0.0986612347266173	0.0276055739192336	0.581660560906054	0.292072630448095
Firmicutes Lachnospiraceae caea322863a57bb2b14c7317fa120dc4	F6-2	Pos_Stool	Firmicutes Lachnospiraceae	caea322863a57bb2b14c7317fa120dc4	0.0744079555146386	0.0223967390524704	0.728405241006387	0.174790064426504
Firmicutes Lachnospiraceae caea322863a57bb2b14c7317fa120dc4	F7-2	Pos_Stool	Firmicutes Lachnospiraceae	caea322863a57bb2b14c7317fa120dc4	0.25	0.25	0.25	0.25
Firmicutes Lachnospiraceae caea322863a57bb2b14c7317fa120dc4	F8-2	Pos_Stool	Firmicutes Lachnospiraceae	caea322863a57bb2b14c7317fa120dc4	0.00627064645525927	0.128816402378502	0.00297927164104334	0.861933679525196
Firmicutes Lachnospiraceae caea322863a57bb2b14c7317fa120dc4	F9-2	Pos_Stool	Firmicutes Lachnospiraceae	caea322863a57bb2b14c7317fa120dc4	0.00187615411687536	0.0759387363505849	0.00187615411687536	0.920308955415664
Firmicutes Lachnospiraceae caea322863a57bb2b14c7317fa120dc4	F9-3	Pos_Stool	Firmicutes Lachnospiraceae	caea322863a57bb2b14c7317fa120dc4	0.00123202780396988	0.102445069890493	0.0752600271685227	0.821062875137014
Firmicutes Lachnospiraceae d622c6bc1d5e3a4f0403d7d208981372	F1-1	Pos_Stool	Firmicutes Lachnospiraceae	d622c6bc1d5e3a4f0403d7d208981372	0.00776501635617062	0.426244334885539	0.213436404154301	0.35255424460399
Firmicutes Lachnospiraceae d622c6bc1d5e3a4f0403d7d208981372	F10-1	Pos_Stool	Firmicutes Lachnospiraceae	d622c6bc1d5e3a4f0403d7d208981372	0.0400115922863289	0.0618151950071188	0.0513734052703215	0.846799807436231
Firmicutes Lachnospiraceae d622c6bc1d5e3a4f0403d7d208981372	F10-2	Pos_Stool	Firmicutes Lachnospiraceae	d622c6bc1d5e3a4f0403d7d208981372	0.499591164223258	0.0184377482993138	0.128902315203379	0.353068772274049
Firmicutes Lachnospiraceae d622c6bc1d5e3a4f0403d7d208981372	F11-2	Pos_Stool	Firmicutes Lachnospiraceae	d622c6bc1d5e3a4f0403d7d208981372	0.0664167357665875	0.0664167357665875	0.800749792700238	0.0664167357665875
Firmicutes Lachnospiraceae d622c6bc1d5e3a4f0403d7d208981372	F12-2	Pos_Stool	Firmicutes Lachnospiraceae	d622c6bc1d5e3a4f0403d7d208981372	0.00600683068225956	0.0552347734720605	0.0615930424695316	0.877165353376148
Firmicutes Lachnospiraceae d622c6bc1d5e3a4f0403d7d208981372	F12-3	Pos_Stool	Firmicutes Lachnospiraceae	d622c6bc1d5e3a4f0403d7d208981372	0.699604209792035	0.00333715736254742	0.0557587748231728	0.241299858022244
Firmicutes Lachnospiraceae d622c6bc1d5e3a4f0403d7d208981372	F13-2	Pos_Stool	Firmicutes Lachnospiraceae	d622c6bc1d5e3a4f0403d7d208981372	0.00523918762768432	0.130377024364495	0.606957470287029	0.257426317720793
Firmicutes Lachnospiraceae d622c6bc1d5e3a4f0403d7d208981372	F15-2	Pos_Stool	Firmicutes Lachnospiraceae	d622c6bc1d5e3a4f0403d7d208981372	0.0346001799222026	0.0346001799222026	0.896199460233392	0.0346001799222026
Firmicutes Lachnospiraceae d622c6bc1d5e3a4f0403d7d208981372	F2-2	Pos_Stool	Firmicutes Lachnospiraceae	d622c6bc1d5e3a4f0403d7d208981372	0.0110636378240267	0.0418746287950032	0.219803580793225	0.727258152587745
Firmicutes Lachnospiraceae d622c6bc1d5e3a4f0403d7d208981372	F4-2	Pos_Stool	Firmicutes Lachnospiraceae	d622c6bc1d5e3a4f0403d7d208981372	0.00134161799533581	0.0621999664706513	0.00134161799533581	0.935116797538677
Firmicutes Lachnospiraceae d622c6bc1d5e3a4f0403d7d208981372	F5-2	Pos_Stool	Firmicutes Lachnospiraceae	d622c6bc1d5e3a4f0403d7d208981372	0.203996706471712	0.00240967504522869	0.240500447414915	0.553093171068144
Firmicutes Lachnospiraceae d622c6bc1d5e3a4f0403d7d208981372	F6-2	Pos_Stool	Firmicutes Lachnospiraceae	d622c6bc1d5e3a4f0403d7d208981372	0.25	0.25	0.25	0.25
Firmicutes Lachnospiraceae d622c6bc1d5e3a4f0403d7d208981372	F7-2	Pos_Stool	Firmicutes Lachnospiraceae	d622c6bc1d5e3a4f0403d7d208981372	0.00455438828598525	0.0567794699266662	0.0272709595021554	0.911395182285193
Firmicutes Lachnospiraceae d622c6bc1d5e3a4f0403d7d208981372	F8-2	Pos_Stool	Firmicutes Lachnospiraceae	d622c6bc1d5e3a4f0403d7d208981372	0.00091066662484434	0.0409557181709526	0.0255780254663189	0.932555589737884
Firmicutes Lachnospiraceae d622c6bc1d5e3a4f0403d7d208981372	F9-2	Pos_Stool	Firmicutes Lachnospiraceae	d622c6bc1d5e3a4f0403d7d208981372	0.00298609359079446	0.00298609359079446	0.00298609359079446	0.991041719227617
Firmicutes Lachnospiraceae d622c6bc1d5e3a4f0403d7d208981372	F9-3	Pos_Stool	Firmicutes Lachnospiraceae	d622c6bc1d5e3a4f0403d7d208981372	0.0757200902945094	0.0910550360947063	0.0795891770979305	0.753635696512854
Firmicutes Lachnospiraceae d76d59ec71de0e3b22da0c9cd564d41a	F1-1	Pos_Stool	Firmicutes Lachnospiraceae	d76d59ec71de0e3b22da0c9cd564d41a	0.00180681806838047	0.168368773141949	0.0975209189993437	0.732303489790327
Firmicutes Lachnospiraceae d76d59ec71de0e3b22da0c9cd564d41a	F10-1	Pos_Stool	Firmicutes Lachnospiraceae	d76d59ec71de0e3b22da0c9cd564d41a	0.00551202785904755	0.213130768072334	0.725436634840449	0.0559205692281695
Firmicutes Lachnospiraceae d76d59ec71de0e3b22da0c9cd564d41a	F10-2	Pos_Stool	Firmicutes Lachnospiraceae	d76d59ec71de0e3b22da0c9cd564d41a	0.0421994927631631	0.0189516478190798	0.754693852242324	0.184155007175433
Firmicutes Lachnospiraceae d76d59ec71de0e3b22da0c9cd564d41a	F11-2	Pos_Stool	Firmicutes Lachnospiraceae	d76d59ec71de0e3b22da0c9cd564d41a	0.110932302264806	0.00645616118059919	0.733256721531605	0.149354815022989
Firmicutes Lachnospiraceae d76d59ec71de0e3b22da0c9cd564d41a	F12-2	Pos_Stool	Firmicutes Lachnospiraceae	d76d59ec71de0e3b22da0c9cd564d41a	0.0485547416614085	0.386901913356441	0.171963696620839	0.392579648361311
Firmicutes Lachnospiraceae d76d59ec71de0e3b22da0c9cd564d41a	F12-3	Pos_Stool	Firmicutes Lachnospiraceae	d76d59ec71de0e3b22da0c9cd564d41a	0.0947255599521082	0.00771951734192182	0.0238969690267811	0.873657953679189
Firmicutes Lachnospiraceae d76d59ec71de0e3b22da0c9cd564d41a	F13-2	Pos_Stool	Firmicutes Lachnospiraceae	d76d59ec71de0e3b22da0c9cd564d41a	0.533536727501345	0.0477506314161299	0.115267860819042	0.303444780263482
Firmicutes Lachnospiraceae d76d59ec71de0e3b22da0c9cd564d41a	F15-2	Pos_Stool	Firmicutes Lachnospiraceae	d76d59ec71de0e3b22da0c9cd564d41a	0.00732384673039968	0.212568601937289	0.583661031848876	0.196446519483435
Firmicutes Lachnospiraceae d76d59ec71de0e3b22da0c9cd564d41a	F2-2	Pos_Stool	Firmicutes Lachnospiraceae	d76d59ec71de0e3b22da0c9cd564d41a	0.0033042277074867	0.10885547627264	0.210439046907079	0.677401249112794
Firmicutes Lachnospiraceae d76d59ec71de0e3b22da0c9cd564d41a	F4-2	Pos_Stool	Firmicutes Lachnospiraceae	d76d59ec71de0e3b22da0c9cd564d41a	0.248342671395231	0.0205380159515845	0.252580817076463	0.478538495576721
Firmicutes Lachnospiraceae d76d59ec71de0e3b22da0c9cd564d41a	F5-2	Pos_Stool	Firmicutes Lachnospiraceae	d76d59ec71de0e3b22da0c9cd564d41a	0.133543335438577	0.105573519960398	0.303935827919526	0.456947316681499
Firmicutes Lachnospiraceae d76d59ec71de0e3b22da0c9cd564d41a	F6-2	Pos_Stool	Firmicutes Lachnospiraceae	d76d59ec71de0e3b22da0c9cd564d41a	0.00677289790932697	0.327516199959278	0.540793993041984	0.124916909089411
Firmicutes Lachnospiraceae d76d59ec71de0e3b22da0c9cd564d41a	F7-2	Pos_Stool	Firmicutes Lachnospiraceae	d76d59ec71de0e3b22da0c9cd564d41a	0.0542106010418744	0.099929015336216	0.626926903180543	0.218933480441367
Firmicutes Lachnospiraceae d76d59ec71de0e3b22da0c9cd564d41a	F8-2	Pos_Stool	Firmicutes Lachnospiraceae	d76d59ec71de0e3b22da0c9cd564d41a	0.00157560207173677	0.201351793233469	0.050472787897721	0.746599816797073
Firmicutes Lachnospiraceae d76d59ec71de0e3b22da0c9cd564d41a	F9-2	Pos_Stool	Firmicutes Lachnospiraceae	d76d59ec71de0e3b22da0c9cd564d41a	0.00732700188934604	0.19326626971986	0.792079726501448	0.00732700188934604
Firmicutes Lachnospiraceae d76d59ec71de0e3b22da0c9cd564d41a	F9-3	Pos_Stool	Firmicutes Lachnospiraceae	d76d59ec71de0e3b22da0c9cd564d41a	0.0765591788053022	0.0971479327622366	0.0433087689880212	0.78298411944444
Firmicutes Lachnospiraceae fc00ed40b15cd5fa384b672502a3adc3	F1-1	Pos_Stool	Firmicutes Lachnospiraceae	fc00ed40b15cd5fa384b672502a3adc3	0.00516314124464374	0.00516314124464374	0.984510576266069	0.00516314124464374
Firmicutes Lachnospiraceae fc00ed40b15cd5fa384b672502a3adc3	F10-1	Pos_Stool	Firmicutes Lachnospiraceae	fc00ed40b15cd5fa384b672502a3adc3	0.00668441969234097	0.00668441969234097	0.979946740922977	0.00668441969234097
Firmicutes Lachnospiraceae fc00ed40b15cd5fa384b672502a3adc3	F10-2	Pos_Stool	Firmicutes Lachnospiraceae	fc00ed40b15cd5fa384b672502a3adc3	0.929595572631406	0.0016114103265342	0.0523281874134475	0.0164648296286123
Firmicutes Lachnospiraceae fc00ed40b15cd5fa384b672502a3adc3	F11-2	Pos_Stool	Firmicutes Lachnospiraceae	fc00ed40b15cd5fa384b672502a3adc3	0.25	0.25	0.25	0.25
Firmicutes Lachnospiraceae fc00ed40b15cd5fa384b672502a3adc3	F12-2	Pos_Stool	Firmicutes Lachnospiraceae	fc00ed40b15cd5fa384b672502a3adc3	0.691067689037116	0.00931783822076786	0.290296634521348	0.00931783822076786
Firmicutes Lachnospiraceae fc00ed40b15cd5fa384b672502a3adc3	F12-3	Pos_Stool	Firmicutes Lachnospiraceae	fc00ed40b15cd5fa384b672502a3adc3	0.0130057658119787	0.0130057658119787	0.960982702564064	0.0130057658119787
Firmicutes Lachnospiraceae fc00ed40b15cd5fa384b672502a3adc3	F13-2	Pos_Stool	Firmicutes Lachnospiraceae	fc00ed40b15cd5fa384b672502a3adc3	0.25	0.25	0.25	0.25
Firmicutes Lachnospiraceae fc00ed40b15cd5fa384b672502a3adc3	F15-2	Pos_Stool	Firmicutes Lachnospiraceae	fc00ed40b15cd5fa384b672502a3adc3	0.0114389899590739	0.0114389899590739	0.965683030122778	0.0114389899590739
Firmicutes Lachnospiraceae fc00ed40b15cd5fa384b672502a3adc3	F2-2	Pos_Stool	Firmicutes Lachnospiraceae	fc00ed40b15cd5fa384b672502a3adc3	0.299132870112091	0.00847133668316134	0.534365112289662	0.158030680915086
Firmicutes Lachnospiraceae fc00ed40b15cd5fa384b672502a3adc3	F4-2	Pos_Stool	Firmicutes Lachnospiraceae	fc00ed40b15cd5fa384b672502a3adc3	0.25	0.25	0.25	0.25
Firmicutes Lachnospiraceae fc00ed40b15cd5fa384b672502a3adc3	F5-2	Pos_Stool	Firmicutes Lachnospiraceae	fc00ed40b15cd5fa384b672502a3adc3	0.232168853901344	0.0142348928526266	0.739361360393403	0.0142348928526266
Firmicutes Lachnospiraceae fc00ed40b15cd5fa384b672502a3adc3	F6-2	Pos_Stool	Firmicutes Lachnospiraceae	fc00ed40b15cd5fa384b672502a3adc3	0.0395889398976307	0.0395889398976307	0.881233180307108	0.0395889398976307
Firmicutes Lachnospiraceae fc00ed40b15cd5fa384b672502a3adc3	F7-2	Pos_Stool	Firmicutes Lachnospiraceae	fc00ed40b15cd5fa384b672502a3adc3	0.00486750093179522	0.00127951547897922	0.992573468110246	0.00127951547897922
Firmicutes Lachnospiraceae fc00ed40b15cd5fa384b672502a3adc3	F8-2	Pos_Stool	Firmicutes Lachnospiraceae	fc00ed40b15cd5fa384b672502a3adc3	0.0697625270724545	0.634863537888949	0.225611407966142	0.0697625270724545
Firmicutes Lachnospiraceae fc00ed40b15cd5fa384b672502a3adc3	F9-2	Pos_Stool	Firmicutes Lachnospiraceae	fc00ed40b15cd5fa384b672502a3adc3	0.0615254091670604	0.0615254091670604	0.815423772498819	0.0615254091670604
Firmicutes Lachnospiraceae fc00ed40b15cd5fa384b672502a3adc3	F9-3	Pos_Stool	Firmicutes Lachnospiraceae	fc00ed40b15cd5fa384b672502a3adc3	0.00653068533847407	0.00653068533847407	0.980407943984578	0.00653068533847407
Firmicutes Lachnospiraceae fcffedae608fe4871be42936a1cb523a	F1-1	Pos_Stool	Firmicutes Lachnospiraceae	fcffedae608fe4871be42936a1cb523a	0.0167962508809919	0.0167962508809919	0.949611247357024	0.0167962508809919
